campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit
CAMP_04954,Conversions,Facebook,Feed,Mobile,Windows,Interactive,728x90,Long,True,Trust,57,25-34,Male,Tech Enthusiasts,<$50K,Medium,True,2025-03-18,1,Tuesday,21,75,10,2.12,64037,2221,27,4708.52,5517.9,66.0,73,1.89,E-commerce,Medium,3.468,2.12,1.216,174.39,1.17,809.38
CAMP_04955,Lead Generation,LinkedIn,Stories,Mobile,Windows,Interactive,1080x1080,Medium,False,Joy,36,45-54,Female,Students,$100K-$200K,Medium,False,2025-07-26,3,Saturday,17,46,6,6.78,44014,1040,14,7051.2,10806.14,40.57,49,2.95,Healthcare,High,2.363,6.78,1.346,503.66,1.53,3754.94
CAMP_04956,Conversions,TikTok,Stories,Mobile,iOS,Image,1080x1080,Medium,True,Trust,87,25-34,Female,Shoppers,>$200K,Low,True,2025-04-24,2,Thursday,4,59,5,1.78,95740,816,6,1452.48,1515.55,77.99,78,2.84,E-commerce,Medium,0.852,1.78,0.735,242.08,1.04,63.07
CAMP_04957,Lead Generation,Twitter,Search,Desktop,Android,Interactive,1920x1080,Medium,True,Trust,54,45-54,Female,Students,$50K-$100K,High,False,2024-06-12,2,Wednesday,16,20,7,2.3,32002,1122,102,2580.6,25559.92,52.79,174,3.76,Education,Medium,3.506,2.3,9.091,25.3,9.9,22979.32
CAMP_04958,Conversions,Twitter,Sidebar,Desktop,Android,Story,1920x1080,Short,True,Joy,33,55-64,All,Tech Enthusiasts,$100K-$200K,Low,False,2024-05-04,2,Saturday,4,50,5,3.35,5000,54,0,180.9,0.0,66.88,79,2.65,SaaS,Medium,1.08,3.35,0.0,0.0,0.0,-180.9
CAMP_04959,Brand Awareness,LinkedIn,Search,Desktop,macOS,Video,1200x628,Long,True,Joy,86,35-44,Male,Business Professionals,<$50K,Medium,True,2024-08-18,3,Sunday,12,80,6,5.74,64178,871,17,4999.54,3444.14,67.38,10,1.5,Healthcare,Low,1.357,5.74,1.952,294.09,0.69,-1555.4
CAMP_04960,Conversions,Facebook,Search,Mobile,macOS,Video,1080x1080,Short,True,Curiosity,39,25-34,Male,Students,<$50K,Low,False,2025-05-14,2,Wednesday,12,26,5,0.87,117899,5344,121,4649.28,57225.73,88.39,54,3.79,Finance,High,4.533,0.87,2.264,38.42,12.31,52576.45
CAMP_04961,Lead Generation,Facebook,Feed,Desktop,Android,Image,1920x1080,Short,False,Trust,80,35-44,All,Shoppers,$50K-$100K,Medium,False,2025-08-22,3,Friday,15,22,5,2.26,500000,5049,167,11410.74,26304.3,45.31,114,2.57,E-commerce,High,1.01,2.26,3.308,68.33,2.31,14893.56
CAMP_04962,Lead Generation,TikTok,Search,Mobile,iOS,Image,728x90,Long,True,Joy,4,35-44,All,Students,<$50K,Medium,False,2025-07-04,3,Friday,3,61,6,0.77,38396,441,2,339.57,846.01,39.61,52,3.53,Healthcare,High,1.149,0.77,0.454,169.78,2.49,506.44
CAMP_04963,Lead Generation,Twitter,Stories,Mobile,iOS,Video,300x250,Short,True,Trust,46,55-64,Female,Business Professionals,<$50K,Medium,False,2025-01-31,1,Friday,17,71,6,1.32,44074,749,6,988.68,935.31,69.96,64,1.33,SaaS,Low,1.699,1.32,0.801,164.78,0.95,-53.37
CAMP_04964,Conversions,Google Ads,In-Stream Video,Tablet,iOS,Video,300x250,Long,True,Trust,79,25-34,Male,Business Professionals,$100K-$200K,Low,False,2024-07-13,3,Saturday,11,52,5,5.31,12487,81,0,430.11,0.0,62.83,66,1.5,Finance,Medium,0.649,5.31,0.0,0.0,0.0,-430.11
CAMP_04965,Lead Generation,Facebook,Stories,Tablet,iOS,Story,728x90,Medium,True,Fear,17,65+,All,Shoppers,$100K-$200K,Low,False,2025-12-04,4,Thursday,20,14,10,1.16,173716,11772,509,13655.52,160084.63,53.38,34,3.03,E-commerce,Medium,6.777,1.16,4.324,26.83,11.72,146429.11
CAMP_04966,Lead Generation,TikTok,Search,Tablet,iOS,Carousel,1080x1080,Short,True,Neutral,31,35-44,Male,Gamers,$50K-$100K,High,False,2025-05-24,2,Saturday,14,37,5,1.04,32728,536,12,557.44,2616.21,34.62,61,4.95,Gaming,Medium,1.638,1.04,2.239,46.45,4.69,2058.77
CAMP_04967,Engagement,Facebook,Feed,Mobile,Android,Text,320x50,Short,False,Trust,39,25-34,Female,Business Professionals,$100K-$200K,Medium,False,2024-02-07,1,Wednesday,10,74,5,1.22,49614,847,4,1033.34,3212.19,69.46,64,2.56,SaaS,Low,1.707,1.22,0.472,258.33,3.11,2178.85
CAMP_04968,Conversions,Facebook,Feed,Mobile,Android,Story,1080x1080,Medium,False,Urgency,22,35-44,All,Shoppers,$50K-$100K,Medium,False,2024-01-22,1,Monday,23,54,5,3.13,34384,632,14,1978.16,7098.01,49.8,125,1.9,SaaS,Low,1.838,3.13,2.215,141.3,3.59,5119.85
CAMP_04969,Engagement,Facebook,Stories,Mobile,Windows,Image,1080x1080,Medium,True,Neutral,86,45-54,Male,Shoppers,$100K-$200K,Medium,False,2024-02-09,1,Friday,3,54,7,2.25,39847,491,9,1104.75,7382.54,59.27,60,2.28,SaaS,Medium,1.232,2.25,1.833,122.75,6.68,6277.79
CAMP_04970,Lead Generation,LinkedIn,Feed,Mobile,Android,Carousel,1920x1080,Short,True,Fear,64,18-24,Female,Business Professionals,$100K-$200K,Low,False,2026-01-03,1,Saturday,11,51,4,7.31,43464,591,7,4320.21,1483.83,80.9,85,1.35,Gaming,Medium,1.36,7.31,1.184,617.17,0.34,-2836.38
CAMP_04971,Lead Generation,Instagram,Feed,Tablet,macOS,Video,728x90,Long,True,Curiosity,67,25-34,Female,Shoppers,>$200K,Low,True,2025-03-06,1,Thursday,13,16,6,2.59,38305,1205,60,3120.95,28537.75,54.06,86,4.26,SaaS,Medium,3.146,2.59,4.979,52.02,9.14,25416.8
CAMP_04972,App Installs,Facebook,Feed,Mobile,Other,Image,1080x1080,Medium,False,Urgency,18,55-64,Female,Tech Enthusiasts,<$50K,High,True,2024-08-13,3,Tuesday,9,36,7,2.83,5000,71,2,200.93,517.19,41.22,143,2.74,E-commerce,Medium,1.42,2.83,2.817,100.46,2.57,316.26
CAMP_04973,Lead Generation,Google Ads,Display Network,Mobile,Android,Video,1080x1080,Long,False,Trust,53,18-24,Male,Shoppers,$100K-$200K,Low,False,2024-01-18,1,Thursday,2,83,6,3.65,17340,448,3,1635.2,906.23,64.02,55,1.83,E-commerce,High,2.584,3.65,0.67,545.07,0.55,-728.97
CAMP_04974,Conversions,Google Ads,Feed,Mobile,iOS,Video,1080x1080,Medium,True,Urgency,60,35-44,Male,Health & Fitness,<$50K,Medium,True,2024-06-20,2,Thursday,11,11,7,7.03,281309,6070,174,42672.1,24749.86,67.27,59,2.72,E-commerce,High,2.158,7.03,2.867,245.24,0.58,-17922.24
CAMP_04975,Lead Generation,Google Ads,In-Stream Video,Mobile,iOS,Video,1920x1080,Short,False,Joy,90,35-44,All,Tech Enthusiasts,$50K-$100K,Medium,False,2025-09-07,3,Sunday,21,72,3,4.16,5000,74,1,307.84,168.1,67.52,67,3.04,Gaming,Low,1.48,4.16,1.351,307.84,0.55,-139.74
CAMP_04976,Lead Generation,LinkedIn,Feed,Mobile,iOS,Image,1080x1080,Long,True,Joy,88,25-34,Male,Shoppers,<$50K,Low,False,2025-11-09,4,Sunday,19,21,7,5.12,140601,1333,15,6824.96,3070.99,74.47,10,2.58,Education,High,0.948,5.12,1.125,455.0,0.45,-3753.97
CAMP_04977,Brand Awareness,Facebook,Feed,Mobile,Android,Interactive,1920x1080,Medium,True,Urgency,90,25-34,All,Students,>$200K,Medium,True,2024-10-03,4,Thursday,8,30,5,2.17,5131,203,8,440.51,5530.75,74.68,35,2.38,E-commerce,Medium,3.956,2.17,3.941,55.06,12.56,5090.24
CAMP_04978,Lead Generation,Google Ads,Search,Mobile,Windows,Video,1080x1080,Medium,False,Neutral,36,55-64,Male,Shoppers,>$200K,High,False,2025-11-02,4,Sunday,6,9,4,7.66,8645,139,5,1064.74,7169.56,41.96,147,5.71,Healthcare,Medium,1.608,7.66,3.597,212.95,6.73,6104.82
CAMP_04979,Brand Awareness,LinkedIn,Stories,Mobile,Android,Image,1920x1080,Medium,True,Fear,85,18-24,All,Business Professionals,>$200K,High,False,2024-10-14,4,Monday,1,42,4,6.07,90565,1270,44,7708.9,51882.9,31.33,161,3.59,SaaS,Medium,1.402,6.07,3.465,175.2,6.73,44174.0
CAMP_04980,Brand Awareness,TikTok,Stories,Tablet,iOS,Carousel,1920x1080,Medium,True,Joy,48,18-24,Female,Health & Fitness,<$50K,Medium,False,2024-09-14,3,Saturday,1,27,5,1.26,46838,646,6,813.96,1478.88,43.57,137,2.92,Healthcare,Medium,1.379,1.26,0.929,135.66,1.82,664.92
CAMP_04981,Engagement,Google Ads,Search,Desktop,Windows,Image,728x90,Short,True,Joy,71,55-64,Female,Shoppers,$50K-$100K,Low,True,2024-02-02,1,Friday,11,85,5,6.47,8200,100,2,647.0,379.62,62.43,69,1.85,Education,Low,1.22,6.47,2.0,323.5,0.59,-267.38
CAMP_04982,Lead Generation,Facebook,Feed,Desktop,iOS,Interactive,1080x1080,Medium,True,Trust,69,18-24,All,Business Professionals,$50K-$100K,High,False,2025-10-23,4,Thursday,3,35,5,2.37,122415,3324,211,7877.88,39600.75,26.38,124,4.9,Education,High,2.715,2.37,6.348,37.34,5.03,31722.87
CAMP_04983,Conversions,Instagram,Search,Mobile,iOS,Video,1920x1080,Medium,True,Urgency,31,18-24,Male,Students,>$200K,High,False,2024-06-10,2,Monday,0,53,8,1.8,8818,490,14,882.0,6997.24,42.74,85,3.61,E-commerce,Low,5.557,1.8,2.857,63.0,7.93,6115.24
CAMP_04984,Conversions,Facebook,Stories,Desktop,Windows,Video,728x90,Long,False,Joy,79,35-44,All,Business Professionals,$100K-$200K,High,False,2025-05-04,2,Sunday,7,15,3,2.3,182951,1898,88,4365.4,62037.34,22.78,75,5.3,SaaS,Medium,1.037,2.3,4.636,49.61,14.21,57671.94
CAMP_04985,Conversions,TikTok,Feed,Mobile,iOS,Image,1200x628,Short,True,Joy,2,65+,All,Business Professionals,$50K-$100K,High,True,2024-07-18,3,Thursday,15,42,7,1.51,31211,300,15,453.0,8228.15,45.93,132,4.8,SaaS,Medium,0.961,1.51,5.0,30.2,18.16,7775.15
CAMP_04986,Brand Awareness,Facebook,Display Network,Desktop,Windows,Image,300x250,Short,False,Trust,18,25-34,All,Tech Enthusiasts,$50K-$100K,Low,False,2024-08-31,3,Saturday,17,29,6,2.21,99768,2262,9,4999.02,4716.07,61.68,169,3.94,Healthcare,Low,2.267,2.21,0.398,555.45,0.94,-282.95
CAMP_04987,Conversions,TikTok,Search,Desktop,Other,Video,1920x1080,Medium,True,Urgency,56,35-44,All,Health & Fitness,>$200K,Low,False,2024-01-05,1,Friday,21,21,9,1.64,49458,1744,32,2860.16,7633.44,73.34,98,1.96,E-commerce,Low,3.526,1.64,1.835,89.38,2.67,4773.28
CAMP_04988,Conversions,TikTok,Stories,Mobile,macOS,Video,300x250,Medium,True,Curiosity,10,45-54,Female,Tech Enthusiasts,$100K-$200K,Medium,True,2024-11-06,4,Wednesday,16,13,8,0.93,31959,2098,82,1951.14,54055.55,49.24,39,2.2,SaaS,Low,6.565,0.93,3.908,23.79,27.7,52104.41
CAMP_04989,Conversions,LinkedIn,Display Network,Mobile,iOS,Text,1920x1080,Short,False,Urgency,46,35-44,Female,Gamers,$50K-$100K,Low,False,2025-02-21,1,Friday,16,64,8,6.42,44635,710,8,4558.2,3959.16,79.72,38,2.32,Healthcare,Medium,1.591,6.42,1.127,569.78,0.87,-599.04
CAMP_04990,Conversions,Twitter,In-Stream Video,Mobile,Android,Video,1080x1080,Short,True,Trust,66,65+,Female,Gamers,$50K-$100K,High,True,2024-10-19,4,Saturday,19,60,8,0.96,148376,2161,199,2074.56,51785.34,27.64,121,5.14,Healthcare,High,1.456,0.96,9.209,10.42,24.96,49710.78
CAMP_04991,Engagement,Instagram,Stories,Desktop,Android,Image,1920x1080,Short,True,Curiosity,10,35-44,Female,Tech Enthusiasts,<$50K,Medium,False,2024-02-14,1,Wednesday,20,19,6,3.69,25648,617,25,2276.73,6645.69,34.93,111,2.1,SaaS,Low,2.406,3.69,4.052,91.07,2.92,4368.96
CAMP_04992,Conversions,LinkedIn,Feed,Mobile,Other,Story,1200x628,Short,True,Neutral,59,25-34,Male,Students,$50K-$100K,Low,False,2025-03-14,1,Friday,2,35,8,5.13,13590,173,2,887.49,348.22,67.59,115,3.04,Gaming,Low,1.273,5.13,1.156,443.74,0.39,-539.27
CAMP_04993,Lead Generation,Google Ads,In-Stream Video,Desktop,Other,Image,300x250,Medium,True,Curiosity,76,25-34,All,Students,<$50K,Medium,False,2025-11-16,4,Sunday,20,73,4,3.32,16108,511,76,1696.52,12995.16,39.63,54,2.41,E-commerce,Low,3.172,3.32,14.873,22.32,7.66,11298.64
CAMP_04994,Conversions,Facebook,Feed,Desktop,iOS,Image,1920x1080,Medium,False,Curiosity,22,65+,Male,Business Professionals,$100K-$200K,Low,False,2025-09-04,3,Thursday,1,59,5,1.94,17501,262,3,508.28,1624.64,61.78,138,2.88,Finance,Low,1.497,1.94,1.145,169.43,3.2,1116.36
CAMP_04995,Brand Awareness,TikTok,Feed,Desktop,macOS,Image,320x50,Long,True,Urgency,21,45-54,Female,Health & Fitness,$100K-$200K,High,False,2025-03-01,1,Saturday,7,4,5,1.29,17656,261,11,336.69,1716.46,12.88,194,6.94,E-commerce,Medium,1.478,1.29,4.215,30.61,5.1,1379.77
CAMP_04996,App Installs,LinkedIn,Feed,Mobile,iOS,Image,1920x1080,Medium,True,Neutral,49,45-54,All,Health & Fitness,>$200K,Medium,False,2024-03-09,1,Saturday,8,35,6,6.32,11367,137,1,865.84,1258.2,70.53,125,1.72,Healthcare,Low,1.205,6.32,0.73,865.84,1.45,392.36
CAMP_04997,Brand Awareness,Google Ads,Search,Mobile,Android,Carousel,1920x1080,Medium,False,Joy,3,25-34,Male,Students,>$200K,Medium,True,2025-02-10,1,Monday,2,53,6,2.77,500000,11160,115,30913.2,62260.89,64.44,137,2.4,E-commerce,High,2.232,2.77,1.03,268.81,2.01,31347.69
CAMP_04998,Lead Generation,Google Ads,In-Stream Video,Mobile,Android,Text,300x250,Long,False,Trust,37,25-34,Male,Students,<$50K,Medium,True,2025-06-16,2,Monday,20,61,6,2.49,13605,277,7,689.73,3024.72,75.53,27,2.03,SaaS,Low,2.036,2.49,2.527,98.53,4.39,2334.99
CAMP_04999,Conversions,LinkedIn,Search,Tablet,Android,Image,300x250,Long,True,Joy,42,18-24,All,Tech Enthusiasts,$50K-$100K,Medium,False,2025-12-15,4,Monday,23,73,8,3.11,39587,1443,29,4487.73,16776.61,41.1,180,1.08,Healthcare,Medium,3.645,3.11,2.01,154.75,3.74,12288.88
CAMP_05000,Conversions,Google Ads,Sidebar,Tablet,macOS,Carousel,1920x1080,Short,False,Trust,28,35-44,Female,Business Professionals,$100K-$200K,Low,False,2024-01-29,1,Monday,21,74,1,2.84,25598,81,0,230.04,0.0,72.44,65,3.55,SaaS,Medium,0.316,2.84,0.0,0.0,0.0,-230.04
CAMP_05001,Lead Generation,Facebook,Feed,Mobile,Android,Video,1920x1080,Short,True,Trust,69,18-24,Male,Tech Enthusiasts,$50K-$100K,Low,False,2025-11-16,4,Sunday,19,55,4,1.65,21127,331,4,546.15,1381.26,83.97,55,1.5,Healthcare,Low,1.567,1.65,1.208,136.54,2.53,835.11
CAMP_05002,Lead Generation,TikTok,Feed,Desktop,macOS,Video,1920x1080,Long,False,Fear,55,25-34,All,Students,>$200K,High,False,2025-05-04,2,Sunday,2,2,4,2.27,38008,630,16,1430.1,13669.99,24.33,140,5.11,SaaS,High,1.658,2.27,2.54,89.38,9.56,12239.89
CAMP_05003,App Installs,LinkedIn,Search,Mobile,Other,Carousel,728x90,Medium,False,Joy,69,25-34,Male,Shoppers,$50K-$100K,Low,False,2024-06-20,2,Thursday,16,11,5,6.55,8795,133,1,871.15,520.48,78.2,39,1.0,SaaS,Medium,1.512,6.55,0.752,871.15,0.6,-350.67
CAMP_05004,Lead Generation,Google Ads,Sidebar,Desktop,macOS,Video,1080x1080,Medium,True,Trust,73,45-54,Female,Tech Enthusiasts,$50K-$100K,High,False,2025-06-18,2,Wednesday,4,25,8,2.38,500000,20308,5077,48333.04,1990489.74,12.21,209,5.22,Finance,High,4.062,2.38,25.0,9.52,41.18,1942156.7
CAMP_05005,App Installs,Google Ads,Stories,Mobile,Android,Text,728x90,Long,True,Trust,88,18-24,All,Tech Enthusiasts,$50K-$100K,Medium,True,2024-02-24,1,Saturday,0,77,6,3.27,6661,59,0,192.93,0.0,60.34,96,2.4,Healthcare,Low,0.886,3.27,0.0,0.0,0.0,-192.93
CAMP_05006,Brand Awareness,Google Ads,Feed,Mobile,Windows,Image,1080x1080,Medium,True,Trust,31,55-64,Female,Shoppers,$100K-$200K,Medium,False,2024-08-11,3,Sunday,23,28,6,4.8,26354,347,3,1665.6,2238.3,56.76,96,2.45,Healthcare,Medium,1.317,4.8,0.865,555.2,1.34,572.7
CAMP_05007,Conversions,Google Ads,Feed,Mobile,Android,Image,1920x1080,Medium,True,Joy,78,35-44,Male,Gamers,$50K-$100K,Low,False,2024-09-12,3,Thursday,12,42,5,9.03,67731,475,5,4289.25,1006.35,77.28,110,1.4,Gaming,Medium,0.701,9.03,1.053,857.85,0.23,-3282.9
CAMP_05008,Conversions,LinkedIn,Feed,Tablet,Windows,Carousel,1920x1080,Short,True,Urgency,51,18-24,Female,Shoppers,$100K-$200K,Low,False,2025-07-25,3,Friday,10,79,6,9.9,23100,410,9,4059.0,7678.92,59.75,114,2.91,Healthcare,Medium,1.775,9.9,2.195,451.0,1.89,3619.92
CAMP_05009,Brand Awareness,Facebook,Feed,Mobile,iOS,Carousel,1200x628,Long,True,Neutral,27,65+,Female,Business Professionals,$50K-$100K,Low,True,2024-07-19,3,Friday,14,21,7,2.17,35380,664,4,1440.88,847.91,86.94,29,2.96,E-commerce,Low,1.877,2.17,0.602,360.22,0.59,-592.97
CAMP_05010,Lead Generation,Google Ads,Feed,Mobile,Windows,Carousel,300x250,Medium,False,Neutral,21,18-24,Female,Tech Enthusiasts,<$50K,Low,False,2025-09-27,3,Saturday,19,75,7,1.18,57190,914,3,1078.52,779.98,81.15,41,1.99,SaaS,High,1.598,1.18,0.328,359.51,0.72,-298.54
CAMP_05011,Brand Awareness,Google Ads,In-Stream Video,Mobile,Windows,Carousel,728x90,Short,True,Joy,87,18-24,Male,Business Professionals,<$50K,Medium,False,2024-08-20,3,Tuesday,18,57,1,4.31,38525,136,1,586.16,201.23,62.04,72,1.42,E-commerce,Medium,0.353,4.31,0.735,586.16,0.34,-384.93
CAMP_05012,Conversions,Google Ads,Stories,Desktop,Windows,Image,300x250,Medium,True,Curiosity,68,25-34,Female,Business Professionals,$50K-$100K,High,False,2026-01-15,1,Thursday,11,18,7,4.19,61524,1157,289,4847.83,87854.74,18.95,167,6.94,SaaS,High,1.881,4.19,24.978,16.77,18.12,83006.91
CAMP_05013,Lead Generation,Instagram,Search,Tablet,Other,Interactive,1200x628,Short,True,Trust,4,45-54,Male,Gamers,$100K-$200K,Low,False,2025-02-26,1,Wednesday,16,23,8,3.4,14577,537,11,1825.8,6703.53,44.54,145,1.53,SaaS,Low,3.684,3.4,2.048,165.98,3.67,4877.73
CAMP_05014,Conversions,Facebook,Feed,Mobile,iOS,Interactive,1080x1080,Short,False,Curiosity,69,25-34,Female,Shoppers,<$50K,Low,False,2024-01-24,1,Wednesday,1,38,6,0.85,111148,2600,19,2210.0,5001.94,72.91,37,3.14,Healthcare,Medium,2.339,0.85,0.731,116.32,2.26,2791.94
CAMP_05015,Brand Awareness,Twitter,Feed,Desktop,Android,Image,300x250,Short,True,Joy,13,45-54,Male,Business Professionals,$50K-$100K,Medium,False,2025-05-18,2,Sunday,18,87,6,0.93,35683,351,2,326.43,760.03,52.04,78,1.21,Education,Medium,0.984,0.93,0.57,163.22,2.33,433.6
CAMP_05016,Lead Generation,Twitter,Search,Mobile,Android,Text,728x90,Medium,True,Trust,32,18-24,Male,Students,<$50K,Medium,False,2024-12-18,4,Wednesday,20,39,7,2.26,5000,88,1,198.88,281.61,55.57,68,2.3,Education,Low,1.76,2.26,1.136,198.88,1.42,82.73
CAMP_05017,Brand Awareness,Facebook,In-Stream Video,Desktop,Android,Interactive,300x250,Medium,True,Fear,69,55-64,Male,Gamers,<$50K,Medium,True,2024-04-29,2,Monday,11,36,5,1.07,21542,426,21,455.82,11919.83,53.32,83,3.01,Healthcare,Medium,1.978,1.07,4.93,21.71,26.15,11464.01
CAMP_05018,Lead Generation,TikTok,Stories,Desktop,Android,Image,320x50,Medium,False,Trust,31,45-54,All,Tech Enthusiasts,$50K-$100K,Low,False,2025-04-02,2,Wednesday,4,76,5,0.85,338433,4643,40,3946.55,28832.05,57.11,88,2.8,Healthcare,High,1.372,0.85,0.862,98.66,7.31,24885.5
CAMP_05019,Conversions,Google Ads,In-Stream Video,Mobile,iOS,Image,300x250,Short,False,Trust,60,25-34,Male,Business Professionals,<$50K,High,False,2024-11-15,4,Friday,10,5,6,1.75,302035,5278,91,9236.5,43262.98,55.74,95,3.29,Healthcare,Medium,1.747,1.75,1.724,101.5,4.68,34026.48
CAMP_05020,App Installs,LinkedIn,Display Network,Mobile,macOS,Carousel,728x90,Long,False,Trust,15,18-24,Female,Tech Enthusiasts,$50K-$100K,Low,True,2025-11-11,4,Tuesday,3,32,6,4.85,17292,1030,17,4995.5,3493.19,88.12,151,2.31,E-commerce,Low,5.957,4.85,1.65,293.85,0.7,-1502.31
CAMP_05021,Conversions,Google Ads,Feed,Mobile,macOS,Video,1080x1080,Medium,True,Fear,18,25-34,Female,Students,$50K-$100K,Medium,True,2024-08-18,3,Sunday,15,26,8,1.52,21448,939,52,1427.28,11991.15,45.94,116,2.98,Healthcare,Low,4.378,1.52,5.538,27.45,8.4,10563.87
CAMP_05022,Lead Generation,Twitter,Feed,Mobile,iOS,Video,1920x1080,Short,False,Urgency,18,25-34,Male,Tech Enthusiasts,$100K-$200K,Medium,True,2024-01-24,1,Wednesday,8,1,6,2.64,19097,377,3,995.28,1089.47,48.91,169,2.85,E-commerce,Low,1.974,2.64,0.796,331.76,1.09,94.19
CAMP_05023,Engagement,Google Ads,Search,Desktop,iOS,Text,1920x1080,Medium,True,Trust,28,35-44,Female,Gamers,<$50K,Low,False,2025-08-22,3,Friday,10,54,7,7.45,12795,224,3,1668.8,1006.9,72.92,39,2.99,Finance,Low,1.751,7.45,1.339,556.27,0.6,-661.9
CAMP_05024,Conversions,TikTok,Stories,Mobile,iOS,Image,320x50,Long,True,Curiosity,8,25-34,All,Tech Enthusiasts,$50K-$100K,Low,True,2025-08-04,3,Monday,15,31,5,1.33,8700,133,1,176.89,242.54,62.67,109,2.88,SaaS,Low,1.529,1.33,0.752,176.89,1.37,65.65
CAMP_05025,Engagement,Google Ads,Feed,Mobile,Android,Video,1920x1080,Medium,True,Urgency,28,18-24,Male,Tech Enthusiasts,$50K-$100K,Low,False,2026-01-17,1,Saturday,7,21,5,4.99,307301,4008,58,19999.92,19700.44,69.65,58,1.6,E-commerce,Medium,1.304,4.99,1.447,344.83,0.99,-299.48
CAMP_05026,Lead Generation,Twitter,Stories,Tablet,Windows,Image,300x250,Long,False,Joy,62,25-34,All,Tech Enthusiasts,$100K-$200K,High,False,2024-09-25,3,Wednesday,20,50,6,1.9,17910,153,3,290.7,584.8,18.8,175,5.56,E-commerce,Low,0.854,1.9,1.961,96.9,2.01,294.1
CAMP_05027,Lead Generation,Facebook,Stories,Desktop,iOS,Video,1920x1080,Short,False,Urgency,78,35-44,Female,Business Professionals,$50K-$100K,Low,True,2025-10-22,4,Wednesday,16,22,5,2.45,93703,3020,180,7399.0,66555.73,75.69,52,2.76,Healthcare,Medium,3.223,2.45,5.96,41.11,9.0,59156.73
CAMP_05028,Brand Awareness,LinkedIn,In-Stream Video,Desktop,Windows,Text,728x90,Long,True,Trust,69,18-24,All,Shoppers,$50K-$100K,Low,False,2025-03-30,1,Sunday,9,65,3,6.51,92336,611,8,3977.61,1694.14,49.13,117,4.54,Education,High,0.662,6.51,1.309,497.2,0.43,-2283.47
CAMP_05029,Conversions,Facebook,Feed,Tablet,iOS,Image,1080x1080,Medium,True,Neutral,18,35-44,Female,Tech Enthusiasts,<$50K,High,False,2025-01-14,1,Tuesday,9,25,7,1.93,296341,7675,751,14812.75,377402.49,25.82,139,5.71,Healthcare,Medium,2.59,1.93,9.785,19.72,25.48,362589.74
CAMP_05030,Brand Awareness,Facebook,Feed,Tablet,Other,Image,300x250,Long,True,Trust,7,45-54,Male,Shoppers,$100K-$200K,Medium,False,2024-08-01,3,Thursday,2,80,5,1.3,65711,1484,11,1929.2,5672.28,61.02,69,2.29,Education,Medium,2.258,1.3,0.741,175.38,2.94,3743.08
CAMP_05031,Lead Generation,LinkedIn,Stories,Mobile,macOS,Video,300x250,Long,False,Curiosity,82,35-44,Female,Shoppers,$100K-$200K,Low,False,2025-02-19,1,Wednesday,15,40,2,5.71,12871,76,1,433.96,711.43,66.36,111,1.97,SaaS,Low,0.59,5.71,1.316,433.96,1.64,277.47
CAMP_05032,Lead Generation,Instagram,Search,Desktop,macOS,Carousel,1920x1080,Medium,True,Joy,19,25-34,Female,Tech Enthusiasts,>$200K,Low,False,2024-05-01,2,Wednesday,5,35,8,1.95,14827,446,6,869.7,2113.89,68.35,91,3.26,Gaming,Low,3.008,1.95,1.345,144.95,2.43,1244.19
CAMP_05033,Conversions,Google Ads,Search,Mobile,iOS,Interactive,728x90,Medium,False,Curiosity,80,25-34,Female,Shoppers,$100K-$200K,High,False,2025-09-23,3,Tuesday,2,16,4,3.59,23947,262,6,940.58,1333.74,37.34,103,3.63,Gaming,Medium,1.094,3.59,2.29,156.76,1.42,393.16
CAMP_05034,Conversions,Twitter,In-Stream Video,Mobile,Android,Carousel,1080x1080,Short,True,Trust,15,25-34,Female,Shoppers,$100K-$200K,High,False,2025-07-16,3,Wednesday,11,68,6,2.7,7620,141,2,380.7,1265.12,46.13,135,1.44,SaaS,Medium,1.85,2.7,1.418,190.35,3.32,884.42
CAMP_05035,Brand Awareness,LinkedIn,Display Network,Mobile,iOS,Image,728x90,Medium,False,Urgency,56,45-54,Female,Students,$50K-$100K,Low,False,2025-11-12,4,Wednesday,9,59,6,9.91,146857,2171,10,21514.61,2606.43,81.99,42,2.16,Healthcare,High,1.478,9.91,0.461,2151.46,0.12,-18908.18
CAMP_05036,Lead Generation,TikTok,Search,Desktop,Windows,Text,1920x1080,Medium,True,Joy,32,18-24,All,Shoppers,$100K-$200K,Medium,False,2024-11-23,4,Saturday,19,57,4,0.72,52344,475,16,342.0,7900.35,45.45,188,3.13,SaaS,Medium,0.907,0.72,3.368,21.38,23.1,7558.35
CAMP_05037,Conversions,Facebook,Feed,Desktop,iOS,Video,728x90,Short,True,Joy,43,25-34,Female,Tech Enthusiasts,$50K-$100K,Medium,True,2025-05-14,2,Wednesday,20,67,9,1.1,151530,10262,1084,11288.2,294538.24,25.71,168,4.05,E-commerce,Medium,6.772,1.1,10.563,10.41,26.09,283250.04
